trade_date,ticker,close_price,trade_id
2024-01-27T00:00:00,BTC,42120.0546875,c3a7d5d2-98e9-4950-b102-b9841f384dd8
2024-01-28T00:00:00,BTC,42035.59375,b2c5c9f7-7128-412a-a43e-1cb4897e546f
2024-01-29T00:00:00,BTC,43288.24609375,cc45a395-16e9-47d3-9242-600bdb0ff1a3
2024-01-30T00:00:00,BTC,42952.609375,61b2cba6-44fb-4b48-9b40-949168bcf7ef
2024-01-31T00:00:00,BTC,42582.60546875,2082c975-a633-4fd6-87cd-1ef61b8955aa
2024-02-01T00:00:00,BTC,43075.7734375,25422c62-ee6c-4e36-b140-5771af3917a6
2024-02-02T00:00:00,BTC,43185.859375,d287d6cf-4b23-41a6-8f36-3b2ec455cc71
2024-02-03T00:00:00,BTC,42992.25,e2c0b43f-175b-45c1-89c3-b1290593bd0a
2024-02-04T00:00:00,BTC,42583.58203125,9f92ea3d-c452-43d4-a101-4bfb3b8a8ce4
2024-02-05T00:00:00,BTC,42658.66796875,d6fb2eab-4b66-4dbe-bcfe-6c9910e849d4
2024-02-06T00:00:00,BTC,43084.671875,8c951e9f-6682-43e5-89bc-b1317724005b
2024-02-07T00:00:00,BTC,44318.22265625,2f03925e-b9dd-4b83-ae07-790a113d6899
2024-02-08T00:00:00,BTC,45301.56640625,90c203e6-bae9-4729-819f-753a33b576bd
2024-02-09T00:00:00,BTC,47147.19921875,77f5fbeb-1cf4-4c41-b379-7fcbd3f4ec0d
2024-02-10T00:00:00,BTC,47771.27734375,06340547-5df3-4615-adcc-ba5a8d5c75de
2024-02-11T00:00:00,BTC,48293.91796875,c79bb86b-1577-4e50-813f-b1541488b722
2024-02-12T00:00:00,BTC,49958.22265625,34a92d51-3032-4b62-955d-ca6225fac62d
2024-02-13T00:00:00,BTC,49742.44140625,36a68484-dfe2-4310-871b-064e62715eb6
2024-02-14T00:00:00,BTC,51826.6953125,fbae09a5-66a6-483e-84be-3534aa9cd448
2024-02-15T00:00:00,BTC,51938.5546875,ed39178f-36d5-4dd8-8220-27172f37bc8d
2024-02-16T00:00:00,BTC,52160.203125,5db60a4c-d1c0-4734-b02a-07fb77a7b93a
2024-02-17T00:00:00,BTC,51662.99609375,639c5a9c-833d-4ba2-97b6-87778061bf1d
2024-02-18T00:00:00,BTC,52122.546875,a8482077-3188-4940-b4f8-bae272b3721c
2024-02-19T00:00:00,BTC,51779.14453125,25df5e30-1a68-4b9f-af4d-95b34789c7e4
2024-02-20T00:00:00,BTC,52284.875,fd7f2119-6a6b-4609-83ff-9046e2756fa3
2024-02-21T00:00:00,BTC,51839.1796875,b30a4694-e6bd-4509-9c8e-1420058a6c60
2024-02-22T00:00:00,BTC,51304.97265625,ebd8fa97-eadd-402f-af12-2e4c7de11759
2024-02-23T00:00:00,BTC,50731.94921875,ad0475d7-7d85-4ca0-8901-c7141397a46c
2024-02-24T00:00:00,BTC,51571.1015625,7afb4968-f26a-4ae0-a303-00f0e6903a29
2024-02-25T00:00:00,BTC,51733.23828125,2349f642-5ec3-4401-9ef9-8c82822d4ac4
2024-02-26T00:00:00,BTC,54522.40234375,738dc8fc-7a0f-4d01-9d96-4b82ba375df4
2024-02-27T00:00:00,BTC,57085.37109375,b2ebb7c9-52b4-4be6-9b7a-5c7d160735f6
2024-02-28T00:00:00,BTC,62504.7890625,a4aa8ff9-f860-4d51-ab36-8bd4695aba54
2024-02-29T00:00:00,BTC,61198.3828125,5aee432a-f0c8-4ed3-8c80-0819e01a26f0
2024-03-01T00:00:00,BTC,62440.6328125,b3e7dabe-e4cd-4c98-8163-6fa5d2aa65fe
2024-03-02T00:00:00,BTC,62029.84765625,e9b1cd93-82a9-408a-993b-ac9d7c4a8606
2024-03-03T00:00:00,BTC,63167.37109375,5dfa80ab-a6f5-4013-8eb7-0f9bcb3d4d1c
2024-03-04T00:00:00,BTC,68330.4140625,df2a1f05-0c3b-4809-88ce-c2696b5ec1e5
2024-03-05T00:00:00,BTC,63801.19921875,10779473-f813-478b-9c73-4e66037c1733
2024-03-06T00:00:00,BTC,66106.8046875,8e66d76d-993e-4d41-8166-eccda2ba1996
2024-03-07T00:00:00,BTC,66925.484375,71e00e80-8ae6-42e2-8ac5-bbdad9c3f3b5
2024-03-08T00:00:00,BTC,68300.09375,122e186e-160c-4fcb-bafd-42bb86af3efc
2024-03-09T00:00:00,BTC,68498.8828125,88629fbd-288d-4ecd-ab6d-f613c2a40bc7
2024-03-10T00:00:00,BTC,69019.7890625,4c7b86d7-a3f5-49d5-804e-6710cf5bbf8b
2024-03-11T00:00:00,BTC,72123.90625,9c9cd3d6-cb75-486e-9c52-a6a25b7ff1ab
2024-03-12T00:00:00,BTC,71481.2890625,d879df47-2420-4e27-828b-e90b8c4f1e9a
2024-03-13T00:00:00,BTC,73083.5,afa246dc-d958-4f83-a653-07491c136c3b
2024-03-14T00:00:00,BTC,71396.59375,0901aa91-025a-48ea-9989-77dd0d629f33
2024-03-15T00:00:00,BTC,69403.7734375,07e699bb-888b-4c21-9887-c16127bf9c86
2024-03-16T00:00:00,BTC,65315.1171875,3a78f3d4-edd0-4ec5-b353-08d88c63d014
2024-03-17T00:00:00,BTC,68390.625,a9fd7119-121c-44d8-9ae4-6ded1a15102c
2024-03-18T00:00:00,BTC,67548.59375,c048391a-eaf3-458f-a931-aef71a3d8b94
2024-03-19T00:00:00,BTC,61912.7734375,32befbd5-eb27-4023-8872-37764ba4d9f1
2024-03-20T00:00:00,BTC,67913.671875,6f7ca51c-995f-41d7-a378-dae29491cad8
2024-03-21T00:00:00,BTC,65491.390625,9012fd4a-df08-456f-bd70-f2f60d60d86e
2024-03-22T00:00:00,BTC,63778.76171875,b75267cc-a77a-4738-aff9-bee9aa283dbd
2024-03-23T00:00:00,BTC,64062.203125,ebe6ba50-ccfe-4a3a-80a1-4672d3afc446
2024-03-24T00:00:00,BTC,67234.171875,ae97eaa6-1029-4b81-8a5e-901492728ee5
2024-03-25T00:00:00,BTC,69958.8125,2331bafc-7669-4e69-96bd-9751f038364b
2024-03-26T00:00:00,BTC,69987.8359375,23e773fb-8661-4562-ad77-8052618fe257
2024-03-27T00:00:00,BTC,69455.34375,2cfef363-7c54-4b0f-a83b-19509e936e0b
2024-03-28T00:00:00,BTC,70744.953125,198e6042-37ff-47ae-be3c-d8de84ef08ae
2024-03-29T00:00:00,BTC,69892.828125,9593ddc1-8d99-4b3e-8bde-1ea4d55eea59
2024-03-30T00:00:00,BTC,69645.3046875,12c710de-75b8-430a-a2f8-b258c9d7aaa3
2024-03-31T00:00:00,BTC,71333.6484375,ebe3b902-2cc8-4d6f-ac0f-11ffdf072854
2024-04-01T00:00:00,BTC,69702.1484375,e47084d5-4e61-407b-a21b-2a27a89c7cd6
2024-04-02T00:00:00,BTC,65446.97265625,c159278b-7f04-4ea7-bf7f-5fe0d6bb5593
2024-04-03T00:00:00,BTC,65980.8125,abcfae65-d0d7-4481-80cf-83ba7b4858cd
2024-04-04T00:00:00,BTC,68508.84375,51cfa0ee-896f-48ae-b947-56ef866a5c87
2024-04-05T00:00:00,BTC,67837.640625,9eb06524-9734-4ffd-a2fb-3db8f10fef48
2024-04-06T00:00:00,BTC,68896.109375,55c9a757-732d-4f45-b870-7a5d0ccf8c2a
2024-04-07T00:00:00,BTC,69362.5546875,d67ecb8c-acfb-452a-9319-1a92f4167601
2024-04-08T00:00:00,BTC,71631.359375,a99ed87e-2c63-46ba-adc9-6616686f7660
2024-04-09T00:00:00,BTC,69139.015625,3838059d-0825-474c-8e86-4a5f691de5a6
2024-04-10T00:00:00,BTC,70587.8828125,def6280f-8542-4393-add6-e42477a6f5a0
2024-04-11T00:00:00,BTC,70060.609375,bcef3f11-500f-409f-a99f-3bb1e321b873
2024-04-12T00:00:00,BTC,67195.8671875,c5c89033-d4a7-4db5-ae0d-cc2b641ceae2
2024-04-13T00:00:00,BTC,63821.47265625,427cbbdd-dd98-4f8d-b08e-50dd647f4753
2024-04-14T00:00:00,BTC,65738.7265625,4f198a6d-6c2f-430d-8072-b002f9c55b95
2024-04-15T00:00:00,BTC,63426.2109375,a81dffcd-bcb6-4e51-93b7-5a5ae948ccab
2024-04-16T00:00:00,BTC,63811.86328125,96b29af4-7ded-48f8-8dec-8118edf21406
2024-04-17T00:00:00,BTC,61276.69140625,a2f29d13-aea1-4ccc-bb54-70b540b3686d
2024-04-18T00:00:00,BTC,63512.75390625,b9702da9-6ee0-4378-a23e-758b620a6bf5
2024-04-19T00:00:00,BTC,63843.5703125,6848a862-925d-4ee9-b8e8-b12185f98eef
2024-04-20T00:00:00,BTC,64994.44140625,57c8ac9a-cb1f-4e74-afbe-c7931ab7a1a1
2024-04-21T00:00:00,BTC,64926.64453125,79903119-fe8c-4e2e-8d6b-e4bfdefe80d9
2024-04-22T00:00:00,BTC,66837.6796875,433265cb-6acf-42f4-a3af-41e12033052a
2024-04-23T00:00:00,BTC,66407.2734375,1f85d4a8-d841-475b-a432-f06b1f84e828
2024-04-24T00:00:00,BTC,64276.8984375,f3dac4b5-50ee-430c-a3dd-b1ae3d4dffdf
2024-04-25T00:00:00,BTC,64481.70703125,e07bcd82-f516-4a8d-ac5b-2342fb0f81b9
2024-04-26T00:00:00,BTC,63755.3203125,6b590074-cef2-4951-add4-520b33426185
2024-04-27T00:00:00,BTC,63419.140625,345ab090-bad3-489d-b9c0-aaeffc5cffda
2024-04-28T00:00:00,BTC,63113.23046875,2b794678-0d3e-4e1b-8454-7b2dfe54b0c6
2024-04-29T00:00:00,BTC,63841.12109375,4d3756b1-61d8-48aa-8f99-23cb6994f1a0
2024-04-30T00:00:00,BTC,60636.85546875,5c266446-29f8-479e-88f0-a36c92b7cb4d
2024-05-01T00:00:00,BTC,58254.01171875,bc525aac-a2b8-42d6-a975-d92f7f825ef8
2024-05-02T00:00:00,BTC,59123.43359375,03f235b9-09ed-4baf-9ca4-68e201862539
2024-05-03T00:00:00,BTC,62889.8359375,7fdefc34-e39c-4ad1-8eea-d6e1a195f7a1
2024-05-04T00:00:00,BTC,63891.47265625,0e785951-60bb-4913-a981-b90148c9326a
2024-05-05T00:00:00,BTC,64031.1328125,3fbf79c3-ab98-49c7-b43c-e676bca41a4a
2024-05-06T00:00:00,BTC,63161.94921875,4d430f47-14f7-4643-8098-b6c58f24040d
2024-05-07T00:00:00,BTC,62334.81640625,e4a356de-cf40-44ab-8ae3-1ea8d269bb89
2024-05-08T00:00:00,BTC,61187.94140625,7bac61d9-942b-407d-b1ae-c6641250b908
2024-05-09T00:00:00,BTC,63049.9609375,52bc4846-9d4a-4ecf-b8aa-9ea8062f435c
2024-05-10T00:00:00,BTC,60792.77734375,ecb86f7a-bed6-4986-80c7-4a9244df42ba
2024-05-11T00:00:00,BTC,60793.7109375,3fe01051-c73f-461d-819c-07696092ccaf
2024-05-12T00:00:00,BTC,61448.39453125,33a40054-6744-4ca2-ac9d-973103bfc55e
2024-05-13T00:00:00,BTC,62901.44921875,2fdec744-728f-4303-9e8f-916818a80b7a
2024-05-14T00:00:00,BTC,61552.7890625,7c15d59b-92b9-4191-96b4-b9fdc72cafb8
2024-05-15T00:00:00,BTC,66267.4921875,7255c220-0050-4734-98f9-06ac3487dd6f
2024-05-16T00:00:00,BTC,65231.58203125,931143d6-eda6-4525-b74e-071d5d0db6d6
2024-05-17T00:00:00,BTC,67051.875,e003d920-4d72-450a-a437-ae5873b69f6b
2024-05-18T00:00:00,BTC,66940.8046875,e08cb119-4b0f-4c7f-a8cc-aa988d6c8d33
2024-05-19T00:00:00,BTC,66278.3671875,05676cba-c414-4814-b382-9531172d6c98
2024-05-20T00:00:00,BTC,71448.1953125,6fcf3a68-0acc-4045-ba16-64b5205df3cc
2024-05-21T00:00:00,BTC,70136.53125,227b6093-acbf-493e-823b-b143e1e50b8b
2024-05-22T00:00:00,BTC,69122.3359375,be5a3587-0e37-49ac-a497-117d867cd5ee
2024-05-23T00:00:00,BTC,67929.5625,59dd24e6-e5ef-41a1-adcf-da9986964800
2024-05-24T00:00:00,BTC,68526.1015625,43e574c2-a5a5-43c9-8a8c-f1818748162a
2024-05-25T00:00:00,BTC,69265.9453125,6800fac0-a6a6-4e97-b33d-542f3e1a7fd6
2024-05-26T00:00:00,BTC,68518.09375,f4158ce3-20e9-478c-b30b-f89d471c3fff
2024-05-27T00:00:00,BTC,69394.5546875,7c28a681-2270-4c64-8cdd-d528d2227ca4
2024-05-28T00:00:00,BTC,68296.21875,ead4ed54-67a0-4542-8348-3fe84f93583a
2024-05-29T00:00:00,BTC,67578.09375,4c4827ed-2308-4715-9086-2decab628923
2024-05-30T00:00:00,BTC,68364.9921875,dfb230a0-c1f6-47ea-aed9-ec532f8291b4
2024-05-31T00:00:00,BTC,67491.4140625,cfe789df-c799-4695-a635-3de074bccca4
2024-06-01T00:00:00,BTC,67706.9375,34ba3169-eb84-4cf4-9a03-3f9d8a56530b
2024-06-02T00:00:00,BTC,67751.6015625,e66db56e-f65d-420d-bc3d-9ddd0bedc683
2024-06-03T00:00:00,BTC,68804.78125,eeb0f9a2-4db0-4356-a1fb-81f101bdd564
2024-06-04T00:00:00,BTC,70567.765625,ae727df6-8e7e-4881-a57f-c8b9e40d0283
2024-06-05T00:00:00,BTC,71082.8203125,8c578040-2686-49b2-bc63-3a052deda147
2024-06-06T00:00:00,BTC,70757.1640625,0da088e9-8dbd-42fe-b7e7-317721c73853
2024-06-07T00:00:00,BTC,69342.5859375,c3a472e2-a054-4c33-b731-ed9b23452bf7
2024-06-08T00:00:00,BTC,69305.7734375,5080509d-8463-4f61-bbf1-48ba45e380a3
2024-06-09T00:00:00,BTC,69647.9921875,e3901e85-badb-491c-9573-8c2b9b2a7c53
2024-06-10T00:00:00,BTC,69512.28125,4b175647-105e-498b-b65b-56e4931bbaa9
2024-06-11T00:00:00,BTC,67332.03125,556f0d9d-b6c1-4874-bb37-364d31d944c8
2024-06-12T00:00:00,BTC,68241.1875,4295837c-40b0-40bf-8578-1d04414cbbb0
2024-06-13T00:00:00,BTC,66756.3984375,99101ab9-e297-409a-ac50-964105873c3f
2024-06-14T00:00:00,BTC,66011.09375,949044c3-8882-4cf4-b46c-0529fcc5f786
2024-06-15T00:00:00,BTC,66191.0,2a28d779-fc99-47c6-8e1c-dcec7c603c11
2024-06-16T00:00:00,BTC,66639.046875,cd5fb080-c883-459b-9f2a-251ba8c3a2a7
2024-06-17T00:00:00,BTC,66490.296875,629cdf28-0523-49d8-9b22-05112c5cfbcc
2024-06-18T00:00:00,BTC,65140.74609375,cb866cf6-9c65-4d1c-b840-c80db21f6c64
2024-06-19T00:00:00,BTC,64960.296875,7e0216fb-68ed-41d7-bf96-fbb95f4a5971
2024-06-20T00:00:00,BTC,64828.65625,e286a24b-4722-44db-b5dd-818ccd2e645a
2024-06-21T00:00:00,BTC,64096.19921875,5680ea3a-8149-4ddf-a6fd-8507856ec0af
2024-06-22T00:00:00,BTC,64252.578125,e91e1811-8018-4249-85f0-7b718f9cfaf0
2024-06-23T00:00:00,BTC,63180.796875,54ce578b-68ad-48e1-9d65-2981bacb5daa
2024-06-24T00:00:00,BTC,60277.4140625,f85b61d8-87b1-4055-af5b-7492bc07e3ad
2024-06-25T00:00:00,BTC,61804.640625,78cd03f0-c82c-4b31-b769-2f9012a33651
2024-06-26T00:00:00,BTC,60811.27734375,79d6fb70-ffba-4ec8-9d26-25374e253b9a
2024-06-27T00:00:00,BTC,61604.80078125,dcf25eae-3d0c-4816-a0a2-7a24a376fe56
2024-06-28T00:00:00,BTC,60320.13671875,801e03be-14fb-47ce-b195-6cc0a1f8fc1b
2024-06-29T00:00:00,BTC,60887.37890625,05cacbf7-fd1b-48d3-9dd8-7245f0b39528
2024-06-30T00:00:00,BTC,62678.29296875,85f5fb56-cc12-4aa5-823f-ae3cb3f54e43
2024-01-01T00:00:00,ETH,2352.327880859375,0e7c3e0b-2635-499a-abd1-0e8bbc4c5e5e
2024-01-02T00:00:00,ETH,2355.83642578125,b159bbcc-84d9-4d56-b1a9-2f2b8f83d572
2024-01-03T00:00:00,ETH,2210.761962890625,58b00a94-9bee-4566-9700-e99aed427ce8
2024-01-04T00:00:00,ETH,2269.0380859375,3c7a49ee-948d-404a-aacd-1cd75ca3d4e5
2024-01-05T00:00:00,ETH,2268.647216796875,37da04e8-3185-4cfc-973a-b66ad2626db1
2024-01-06T00:00:00,ETH,2241.624755859375,9fe21eab-6623-4cac-95ce-b2306841b5fd
2024-01-07T00:00:00,ETH,2222.865966796875,78e06f5c-1719-48e0-bedf-10c5d11cf65a
2024-01-08T00:00:00,ETH,2333.03271484375,72d2a116-9f7f-421e-85f8-0a0046ca348f
2024-01-09T00:00:00,ETH,2344.8271484375,45012b41-c7c7-43ba-902d-77f21a3b25f7
2024-01-10T00:00:00,ETH,2582.103515625,77bd8459-aba0-45cd-b294-17975d13954e
2024-01-11T00:00:00,ETH,2619.619140625,c069efc4-37a7-45d2-bce2-b04b72fae4b6
2024-01-12T00:00:00,ETH,2524.460205078125,a3b47b6a-8b8b-4586-bf48-e2fc813dc00c
2024-01-13T00:00:00,ETH,2576.597900390625,fb901f73-98b3-4659-bf11-c3804e39c81b
2024-01-14T00:00:00,ETH,2472.2412109375,4fe4d4a7-9aac-4234-af29-6372c4695fe7
2024-01-15T00:00:00,ETH,2511.36376953125,a0e2c324-1d35-4aa2-b736-cc660ff31c96
2024-01-16T00:00:00,ETH,2587.691162109375,cd6cf532-9fb0-4905-acb8-fc6cd50abc4c
2024-01-17T00:00:00,ETH,2528.369384765625,c6c03643-b50c-4de3-b8e2-e171f80c224e
2024-01-18T00:00:00,ETH,2467.018798828125,1a2a7535-0dab-40d5-b2a9-f9b1700685db
2024-01-19T00:00:00,ETH,2489.49853515625,26f0f215-eaf7-4609-9a0a-c9145ee30d35
2024-01-20T00:00:00,ETH,2469.589111328125,5235d880-afcb-4461-b35c-ccdc24065278
2024-01-21T00:00:00,ETH,2453.9130859375,4a6d5e44-b013-4ba6-9020-807fe153477e
2024-01-22T00:00:00,ETH,2310.826416015625,a5126853-375f-4c9a-af43-596aa2e17062
2024-01-23T00:00:00,ETH,2240.68603515625,09523851-dc6b-4e05-9732-fb78a3871c4d
2024-01-24T00:00:00,ETH,2233.561767578125,42e960ac-364d-42ea-ba5e-cc6244e937da
2024-01-25T00:00:00,ETH,2217.710205078125,d132cd41-f4fe-42ed-a2aa-96487875a4c4
2024-01-26T00:00:00,ETH,2267.19970703125,6032de25-3c95-4867-990b-e3bf67a9e55f
2024-01-27T00:00:00,ETH,2267.885986328125,aea7916d-d3c4-48a7-854e-87ae050c9ca6
2024-01-28T00:00:00,ETH,2257.208740234375,e3730461-3f9e-4464-a907-21757a6bbfc5
2024-01-29T00:00:00,ETH,2317.064208984375,c017d4f9-f0b3-44e2-81f2-de7165f179a9
2024-01-30T00:00:00,ETH,2344.49365234375,1c8f8f44-82f3-4d09-8742-e1aefb2866d4
2024-01-31T00:00:00,ETH,2282.54443359375,e592f75b-15f8-43e9-8411-713fae8c9818
2024-02-01T00:00:00,ETH,2303.82470703125,66d66155-b5c2-4b73-9949-db504b6ae419
2024-02-02T00:00:00,ETH,2308.0380859375,16424ee6-c5aa-4748-848a-956ce448a5d9
2024-02-03T00:00:00,ETH,2296.038330078125,c356b05c-d6cb-442e-ac97-099dafad7ee5
2024-02-04T00:00:00,ETH,2289.546142578125,a8fe119a-b57c-4a27-90a3-18489ac0fb6e
2024-02-05T00:00:00,ETH,2298.888916015625,4d6593a2-f6e1-4043-9d0a-43c949a4ef1e
2024-02-06T00:00:00,ETH,2372.201904296875,ba9617d1-fba2-47ca-a260-3305d5712d4e
2024-02-07T00:00:00,ETH,2423.7451171875,c92fea20-6b3b-4b8e-afc6-71413dc75ec7
2024-02-08T00:00:00,ETH,2419.906494140625,add3909a-574f-46e8-984a-0acbd3f1c209
2024-02-09T00:00:00,ETH,2487.515625,0c3a748e-7fe2-4ca4-837f-c891c76d3b89
2024-02-10T00:00:00,ETH,2501.228271484375,0e592337-afb0-4444-8c26-8cb590568bf4
2024-02-11T00:00:00,ETH,2507.570556640625,b616f1ba-71a0-4596-8a74-2a2d8348ebbc
2024-02-12T00:00:00,ETH,2658.115966796875,e1cf282a-5898-4150-af5a-3b725d769c1d
2024-02-13T00:00:00,ETH,2642.185302734375,93b0ccba-4142-4543-806d-28be660bff4a
2024-02-14T00:00:00,ETH,2777.90234375,43f71e8f-a12d-4d99-a26b-d0425e7dd7b3
2024-02-15T00:00:00,ETH,2824.37890625,966efec3-700f-40e6-839c-8f06b6be89f6
2024-02-16T00:00:00,ETH,2803.69140625,118b021d-e94c-4692-8e39-d29a4385d60f
2024-02-17T00:00:00,ETH,2786.672607421875,c57c8ee2-634e-43e5-b3c3-bbe9ce8c2787
2024-02-18T00:00:00,ETH,2878.998046875,6bb1ceaf-8a97-47d8-9968-0eea666fac79
2024-02-19T00:00:00,ETH,2943.57470703125,3cec1b7e-2fe6-45e8-b8b4-bc109e8c4602
2024-02-20T00:00:00,ETH,3013.503662109375,bffa3f09-b2ef-4792-8d4f-2787aae416ad
2024-02-21T00:00:00,ETH,2970.35546875,f1f2a579-3131-408a-a908-0078805f71df
2024-02-22T00:00:00,ETH,2971.00732421875,31309dfa-3d22-4a5b-a1e6-5c5ee5e3a7b6
2024-02-23T00:00:00,ETH,2921.658203125,cfd6a956-4d9d-43a7-8b28-95765e04a748
2024-02-24T00:00:00,ETH,2992.385986328125,aa565b50-506c-482b-be4f-ac8ecd73a91d
2024-02-25T00:00:00,ETH,3112.697265625,0f05b318-b7e8-48ad-91dc-10d795a7109a
2024-02-26T00:00:00,ETH,3178.99365234375,7f0a2f2e-91d3-454e-af06-ef51fb81656b
2024-02-27T00:00:00,ETH,3244.519287109375,90cf9785-40ee-422f-9aee-8550a7c59b0c
2024-02-28T00:00:00,ETH,3385.703857421875,dea2c557-79bc-4462-87c5-da6339fdb326
2024-02-29T00:00:00,ETH,3341.919677734375,fdce129b-11e9-4a97-a58b-166263485f26
2024-03-01T00:00:00,ETH,3435.053955078125,9dec183d-80d4-41a7-973d-31e5238b44fc
2024-03-02T00:00:00,ETH,3422.0498046875,962911bd-1037-4744-8403-de67c6e60e3f
2024-03-03T00:00:00,ETH,3490.99365234375,17dd513f-09c0-4f3c-ab2b-b59167a35102
2024-03-04T00:00:00,ETH,3630.433837890625,ea7177e4-701c-4830-b633-0aa7e4117bc4
2024-03-05T00:00:00,ETH,3554.964599609375,151a74f8-6fd3-4857-a514-b7db66578957
2024-03-06T00:00:00,ETH,3819.226318359375,9eb696dc-ad83-480d-ac1d-aa83390dde77
2024-03-07T00:00:00,ETH,3874.34765625,36ba7ebc-a140-4148-89e3-932cc48def63
2024-03-08T00:00:00,ETH,3892.06103515625,e320cc35-2744-4099-b6e5-c56c94118d81
2024-03-09T00:00:00,ETH,3915.4189453125,ad054590-e32b-4171-a90c-38f6d5eebf5f
2024-03-10T00:00:00,ETH,3881.193115234375,1da29fa6-8025-4967-8c89-db9e844a1da9
2024-03-11T00:00:00,ETH,4066.445068359375,49746ba3-bc39-4428-831a-a00c0a282e2c
2024-03-12T00:00:00,ETH,3980.273193359375,0323292a-e6f6-470d-91fc-cfc6e14d0ce7
2024-03-13T00:00:00,ETH,4006.45703125,b50d573d-9a5b-44b3-88f4-246a9b0579f6
2024-03-14T00:00:00,ETH,3883.140380859375,1e5e56f9-50db-43be-8f4c-5ffa4590f8ff
2024-03-15T00:00:00,ETH,3735.22021484375,7da4ef66-e6e8-4290-806e-9b3311579eea
2024-03-16T00:00:00,ETH,3522.860107421875,0cc1c2f9-d399-4145-b087-e54a95688b0f
2024-03-17T00:00:00,ETH,3642.4130859375,2c5c9185-1de7-404b-9465-5cd127b6cf0f
2024-03-18T00:00:00,ETH,3517.985107421875,89e66c55-ed58-40b6-95c8-99506def720f
2024-03-19T00:00:00,ETH,3157.6181640625,c8e950d8-45a6-4f09-b15c-e9a94f7c971a
2024-03-20T00:00:00,ETH,3513.39306640625,7bba2992-7c25-48a3-ac90-f43faf78f376
2024-03-21T00:00:00,ETH,3492.9912109375,2519e615-cdbd-4259-92ca-6a3998dfae23
2024-03-22T00:00:00,ETH,3333.68798828125,d5ecbce0-5049-45ce-9b4e-fdf59a702a5d
2024-03-23T00:00:00,ETH,3336.593994140625,5dcb91ec-2f94-435e-951e-ab6fdb62fcf2
2024-03-24T00:00:00,ETH,3454.636474609375,ee15aac6-46b0-47fc-8e98-8639156c119b
2024-03-25T00:00:00,ETH,3590.8837890625,9c306ee1-bd56-404e-948b-4c097bfb56fc
2024-03-26T00:00:00,ETH,3587.5048828125,cf1437c8-69a5-4f56-9046-23d237cc7746
2024-03-27T00:00:00,ETH,3500.115234375,3607c9b8-b256-4f96-a51c-6aea054d1039
2024-03-28T00:00:00,ETH,3561.2939453125,b2e88926-2087-47df-ba86-87a47627b0d7
2024-03-29T00:00:00,ETH,3511.80615234375,48d66b66-0ac0-47d2-8ad1-f08cc5c29551
2024-03-30T00:00:00,ETH,3507.9443359375,09d26612-9ea1-4a53-af70-86683f0ae13d
